"model_AIC","model_AICc","model_family","model_link","model_formula","matssname","model_p","modelcomplexity","minAICc","deltaAICc","rank","begin_real","end_real","begin_sim","end_sim","ratio_sim","ratio_real","model_cor","model_cor_squared","model_begin","model_end","model_span","model_observations","real_overlap","sim_overlap","real_turnover","sim_turnover","begin_years","end_years","real_begin_mean_mass","real_end_mean_mass","sim_begin_mean_mass","sim_end_mean_mass","real_mass_ratio","sim_mass_ratio","sp_turnover_bcd","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","routetypeid","routetypedetailid","regionname","Best fitting model","categorical_fit","abs_log_ratio","log_ratio","isd_turnover"
1399.3639247252,1399.79249615378,"Gamma","log","timeperiod","bbs_rtrg_16_52",0.0118249807040189,2,1399.79249615378,0,1,124988.07828226,89488.4568788556,124988.07828226,89488.4568788556,0.7159759403354,0.7159759403354,0.288735055304577,0.0833679321617371,1988,2018,30,30,0.772862621267839,0.950622496758186,0.227137378732161,0.0493775032418136,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2016, 2017, 2018",95.260854671707,103.18669080017,92.6665967709403,104.486774028992,1.08320139637396,1.1275559659029,0.375693736550006,840,52,16,"REEDS",1,37.1404034,-94.1191991,33,24,1,1,"MISSOURI","Coupled trend","Coupled trend",0.0799209122942796,0.0799209122942796,0.227137378732161
1102.00117337856,1102.23646749621,"Gamma","log","1","bbs_rtrg_16_72",NA,1,1101.59416996482,-0.642297531381928,1,31638.7691382316,31638.7691382316,31638.7691382316,31638.7691382316,1,1,NA,NA,1992,2018,26,27,0.850740341991519,0.899166360776745,0.149259658008481,0.100833639223255,"1992, 1993, 1994, 1995, 1996","2014, 2015, 2016, 2017, 2018",74.2829191889847,69.6182297709593,83.8461552370399,78.2670503421721,0.937203741197113,0.933460217953999,0.261545195885314,840,72,16,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,"PENNSYLVANIA","No trend","No trend",0.0648545804688056,-0.0648545804688056,0.149259658008481
1285.376895773,1286.53074192684,"Gamma","log","timeperiod * source","bbs_rtrg_16_82",1.24734146610702e-05,4,1286.53074192684,0,1,43438.4339267606,130192.532586662,64904.2360391768,88248.0121837488,1.35966490893571,2.99717371961827,0.816616060684322,0.66686179056758,1988,2016,28,29,0.814307871073642,0.952762488367205,0.185692128926358,0.0472375116327945,"1988, 1989, 1990, 1991, 1992","2012, 2013, 2014, 2015, 2016",69.9841244963938,127.157586225121,89.956850373039,81.8101830068446,1.81694901722566,0.909438054662748,0.286992132772928,840,82,16,"WRIGLEY",1,35.8791357,-87.3276749,14,24,1,1,"TENNESSEE","Decoupled trends","Decoupled trends",0.597158730256295,0.597158730256295,0.185692128926358
1376.07042835733,1377.14185692876,"Gamma","log","timeperiod * source","bbs_rtrg_16_90",6.75250081875927e-05,4,1377.14185692876,0,1,39382.9402885588,82820.7376755949,69687.8861478149,50608.0545311637,0.726210211396268,2.10295973507228,0.509814960270889,0.259911293716008,1988,2018,30,31,0.817220624144234,0.942927599728741,0.182779375855766,0.0570724002712589,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",50.9289394239396,110.314443548585,80.0464505746707,76.4485691017056,2.16604635392684,0.955052579506835,0.279398649509492,840,90,16,"NICUT",1,38.7133034,-81.0222682,22,28,1,1,"WEST VIRGINIA","Decoupled trends","Decoupled trends",0.772903549054721,0.772903549054721,0.182779375855766
1228.75545434208,1228.98186943642,"Gamma","log","1","bbs_rtrg_16_91",NA,1,1228.98186943642,0,1,70680.3920104445,70680.3920104445,70680.3920104445,70680.3920104445,1,1,NA,NA,1988,2018,30,28,0.835583845687932,0.908793872263767,0.164416154312068,0.0912061277362328,"1988, 1989, 1990, 1992, 1993","2014, 2015, 2016, 2017, 2018",103.322198191019,105.055879685329,98.5672717332393,99.7815259467689,1.01677937098382,1.01231904051089,0.305525955244329,840,91,16,"EXELAND",1,45.7114417,-91.1942679,20,12,1,1,"WISCONSIN","No trend","No trend",0.0166401525124528,0.0166401525124528,0.164416154312068
1293.67674519868,1293.88013502919,"Gamma","log","1","bbs_rtrg_165_72",NA,1,1293.82546351806,-0.0546715111308913,1,44088.1028946524,44088.1028946524,44088.1028946524,44088.1028946524,1,1,NA,NA,1988,2018,30,31,0.853945248202784,0.935501122267682,0.146054751797216,0.0644988777323178,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",62.1083277807918,72.2765568152759,70.7952353479819,65.7601892621125,1.16371764299262,0.92887874358888,0.241846948659994,840,72,165,"LANDISBURG",1,40.3267106,-77.3695842,13,28,1,1,"PENNSYLVANIA","No trend","No trend",0.151619745134622,0.151619745134622,0.146054751797216
1465.59490195771,1466.02347338628,"Gamma","log","timeperiod","bbs_rtrg_166_14",4.38327544507329e-08,2,1466.02347338628,0,1,182897.275637025,329562.527528842,182897.275637025,329562.527528842,1.80189959845486,1.80189959845486,0.674512116214088,0.454966594919607,1988,2018,30,30,0.891165901379802,0.956198534229618,0.108834098620198,0.0438014657703822,"1988, 1989, 1990, 1991, 1992","2013, 2015, 2016, 2017, 2018",89.5101622457315,66.6613580989337,68.089917883529,66.7701219674998,0.744735082882867,0.980616867268268,0.35677176392974,840,14,166,"DORRIS",1,41.9998861,-121.8916067,85,9,1,1,"CALIFORNIA","Coupled trend","Coupled trend",0.294726717286734,-0.294726717286734,0.108834098620198
1380.2643277599,1380.47485407569,"Gamma","log","1","bbs_rtrg_168_14",NA,1,1379.11135686012,-1.36349721557053,1,153915.632884012,153915.632884012,153915.632884012,153915.632884012,1,1,NA,NA,1988,2018,30,30,0.822149612270853,0.952436911575737,0.177850387729147,0.0475630884242632,"1988, 1989, 1990, 1991, 1992","2013, 2015, 2016, 2017, 2018",88.2256891335406,115.97857204285,100.173175959276,100.542513028903,1.31456691562138,1.00368698572338,0.255468311833988,840,14,168,"MACDOEL",1,41.8224004,-122.0111142,85,9,1,1,"CALIFORNIA","No trend","No trend",0.273507269652042,0.273507269652042,0.177850387729147
1212.29078828578,1212.73523273023,"Gamma","log","timeperiod","bbs_rtrg_168_66",0.00201020757947515,2,1212.73523273023,0,1,78356.1676665986,66400.4908049705,78356.1676665986,66400.4908049705,0.847418815676401,0.847418815676401,0.397866591415162,0.158297824564319,1989,2018,29,29,0.859096988321785,0.960420284708467,0.140903011678215,0.0395797152915329,"1989, 1990, 1991, 1992, 1993","2014, 2015, 2016, 2017, 2018",81.2986253627787,78.845991645922,80.8442145146411,81.9640696622038,0.969831793515422,1.01385201345929,0.18714953271028,840,66,168,"ENON",1,39.8881087,-83.9166709,31,22,1,1,"OHIO","Coupled trend","Coupled trend",0.0306326312687316,-0.0306326312687316,0.140903011678215
1178.79859619139,1179.95244234523,"Gamma","log","timeperiod * source","bbs_rtrg_17_2",0.000918863557538229,4,1179.95244234523,0,1,38447.6862548632,48021.1875758715,49126.4735009625,39334.6627695969,0.800681587063771,1.24900071378931,0.425230575379845,0.180821042237874,1988,2018,30,29,0.774513694215039,0.94257982233065,0.225486305784961,0.05742017766935,"1988, 1989, 1990, 1991, 1992","2013, 2015, 2016, 2017, 2018",67.5701536974184,99.8162041617836,83.724317683629,84.2710366128365,1.47722328128428,1.00652998966529,0.368718466195762,840,2,17,"MAYTOWN",1,33.5263185,-87.0044623,13,28,1,1,"ALABAMA","Decoupled trends","Decoupled trends",0.390164164286565,0.390164164286565,0.225486305784961
1322.11326926014,1322.55771370459,"Gamma","log","timeperiod","bbs_rtrg_17_36",0.00283393386561264,2,1322.55771370459,0,1,99043.1891799712,66487.9953364262,99043.1891799712,66487.9953364262,0.671303053616449,0.671303053616449,0.364985830321013,0.133214656335119,1988,2018,30,29,0.867411533785664,0.946141552616472,0.132588466214336,0.0538584473835281,"1988, 1989, 1991, 1992, 1993","2014, 2015, 2016, 2017, 2018",81.48642438193,68.6842096644583,75.5913781818549,73.7533192327136,0.842891440941534,0.975684277845558,0.22624703087886,840,36,17,"MAQUOKETA",1,42.0435847,-90.6070319,17,22,1,1,"IOWA","Coupled trend","Coupled trend",0.170917106329065,-0.170917106329065,0.132588466214336
1332.4294876003,1332.64001391609,"Gamma","log","1","bbs_rtrg_17_38",NA,1,1332.64001391609,0,1,51739.655542111,51739.655542111,51739.655542111,51739.655542111,1,1,NA,NA,1988,2018,30,30,0.817946787663253,0.951742699875439,0.182053212336747,0.0482573001245605,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",113.496239246373,136.262841103376,107.47502356019,122.822022484182,1.20059344704438,1.14279595775475,0.287799603532168,840,38,17,"ELLINOR",1,38.3623234,-96.5605733,35,22,1,1,"KANSAS","No trend","No trend",0.182815973753394,0.182815973753394,0.182053212336747
1039.20371075908,1039.43900487673,"Gamma","log","1","bbs_rtrg_17_4",NA,1,1039.43900487673,0,1,14899.5077828365,14899.5077828365,14899.5077828365,14899.5077828365,1,1,NA,NA,1989,2018,29,27,0.803155831948679,0.877662551894324,0.196844168051321,0.122337448105676,"1989, 1990, 1991, 1992, 1994","2012, 2014, 2015, 2016, 2018",45.4958090476715,37.2301626931759,47.1337252781146,47.5831208337129,0.818320708489111,1.00953447988561,0.282706247842596,124,4,17,"BOW PASS",1,51.46021,-116.22023,64,10,1,1,"Alberta","No trend","No trend",0.200500955048845,-0.200500955048845,0.196844168051321
1398.01847688489,1398.22900320068,"Gamma","log","1","bbs_rtrg_17_46",NA,1,1398.22900320068,0,1,91326.9090913209,91326.9090913209,91326.9090913209,91326.9090913209,1,1,NA,NA,1988,2018,30,30,0.824106746146278,0.942268749862114,0.175893253853722,0.0577312501378859,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2016, 2017, 2018",89.4300685975196,104.62453354661,98.179113209083,99.5974535099612,1.16990331314038,1.0144464566293,0.245414673046252,840,46,17,"EKLO",1,39.7002158,-76.7644397,10,29,1,1,"MARYLAND","No trend","No trend",0.156921107053375,0.156921107053375,0.175893253853722
1335.96526742851,1336.17579374429,"Gamma","log","1","bbs_rtrg_17_47",NA,1,1336.17579374429,0,1,45492.1732514859,45492.1732514859,45492.1732514859,45492.1732514859,1,1,NA,NA,1988,2018,30,30,0.837328092091394,0.890163588840441,0.162671907908606,0.109836411159559,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",52.9428534038007,91.3991531556272,71.1739071363796,70.5309119131967,1.72637376490678,0.990965857446172,0.292734398552909,840,47,17,"N ORANGE",1,42.6138086,-72.2798896,27,14,1,1,"MASSACHUSETTS","No trend","No trend",0.546023118989898,0.546023118989898,0.162671907908606
1317.87284052807,1318.08336684386,"Gamma","log","1","bbs_rtrg_17_49",NA,1,1318.08336684386,0,1,51639.7676094852,51639.7676094852,51639.7676094852,51639.7676094852,1,1,NA,NA,1988,2018,30,30,0.860812789614913,0.947476201867461,0.139187210385087,0.0525237981325395,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",67.9110580576119,96.6075142830864,65.7670842724033,81.5707449449067,1.42255940411251,1.24029742001402,0.258037081136248,840,49,17,"BEAR LAKE",1,44.4308,-86.1283614,20,12,1,1,"MICHIGAN","No trend","No trend",0.352457646506698,0.352457646506698,0.139187210385087
1382.58428941653,1383.02873386098,"Gamma","log","timeperiod","bbs_rtrg_17_50",2.02047247701506e-05,2,1383.02873386098,0,1,170216.015905736,94930.4851867753,170216.015905736,94930.4851867753,0.557705951943715,0.557705951943715,0.575142098976955,0.330788434015618,1988,2018,30,29,0.67495887218912,0.939758368703161,0.32504112781088,0.0602416312968391,"1988, 1989, 1990, 1991, 1992","2012, 2014, 2016, 2017, 2018",151.224459729813,112.031361564364,167.000711027614,162.131665193854,0.740828314179641,0.970844161058966,0.396930484501956,840,50,17,"KNAPP",1,45.1642488,-94.196858,40,23,1,1,"MINNESOTA","Coupled trend","Coupled trend",0.299986375295746,-0.299986375295746,0.32504112781088
1180.42488943921,1181.62488943921,"Gamma","log","timeperiod * source","bbs_rtrg_17_53",0.0024930711203807,4,1181.62488943921,0,1,44649.6476287406,35950.7740796061,60684.0063425196,27871.5731732874,0.45929026201684,0.805174866743289,0.667582173932124,0.445665958951941,1988,2018,30,28,0.674305371524959,0.944739561198135,0.325694628475041,0.0552604388018654,"1988, 1989, 1990, 1992, 1993","2014, 2015, 2016, 2017, 2018",57.828539763093,87.7134793900014,78.5653692485882,72.8301552428726,1.51678530617129,0.9270007375951,0.409359870898332,840,53,17,"GREAT FALLS",1,47.4941887,-111.2628629,38,11,1,1,"MONTANA","Decoupled trends","Decoupled trends",0.416593165084623,0.416593165084623,0.325694628475041
1292.35408772322,1292.81562618476,"Gamma","log","timeperiod","bbs_rtrg_17_54",0.00145124269123571,2,1292.81562618476,0,1,122553.496924756,86241.6058697752,122553.496924756,86241.6058697752,0.703705794072318,0.703705794072318,0.363713455350878,0.132287477603275,1988,2018,30,28,0.78324140577049,0.9303081300505,0.21675859422951,0.0696918699495004,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",126.760094373035,104.136644156568,113.635981632455,116.603349045627,0.821525454612795,1.026112921018,0.367818950509823,840,54,17,"PETERSBURG",1,41.8865107,-98.0363319,34,19,1,1,"NEBRASKA","Coupled trend","Coupled trend",0.196592356454977,-0.196592356454977,0.21675859422951
1231.76815549483,1231.97868181062,"Gamma","log","1","bbs_rtrg_17_58",NA,1,1231.97868181062,0,1,31053.3607652359,31053.3607652359,31053.3607652359,31053.3607652359,1,1,NA,NA,1988,2018,30,30,0.825797022229168,0.930951607783663,0.174202977770832,0.0690483922163374,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",58.5321020401924,78.8055239113253,67.9449053196273,72.7711270388894,1.34636415171305,1.07103139958115,0.270396744659206,840,58,17,"JEFFERSON HL",1,44.3571867,-71.3885019,28,14,1,1,"NEW HAMPSHIRE","No trend","No trend",0.297407738252604,0.297407738252604,0.174202977770832
1389.56658987433,1390.63801844576,"Gamma","log","timeperiod * source","bbs_rtrg_17_60",0.00144400604008227,4,1390.63801844576,0,1,36454.3828064262,113310.565419539,57149.0030780906,77751.0598979661,1.36049722147776,3.108283742485,0.582153143860439,0.338902282906593,1988,2018,30,31,0.74440090533886,0.958100484862201,0.25559909466114,0.0418995151377988,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",77.8257038734634,126.314477687068,99.8221882513166,110.576814757082,1.62304317725725,1.1077378355871,0.355329072378649,840,60,17,"COOLEY LAKE",1,34.1098564,-104.2297055,55,18,1,1,"NEW MEXICO","Decoupled trends","Decoupled trends",0.484302891541038,0.484302891541038,0.25559909466114
1360.85404263435,1361.96515374547,"Gamma","log","timeperiod * source","bbs_rtrg_17_67",0.000393938737997253,4,1361.96515374547,0,1,78119.4463878233,113768.659954952,115171.519862929,85553.1201184002,0.742832257664229,1.45634237332083,0.444214542363515,0.197326559647227,1988,2018,30,30,0.758354205208465,0.947530351693427,0.241645794791535,0.0524696483065727,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2016, 2017, 2018",87.3714715574668,150.436486011654,115.707122378202,112.452389751262,1.72180327663026,0.971870939661763,0.350374386780274,840,67,17,"NOBLE",1,35.1750957,-97.4236139,33,21,1,1,"OKLAHOMA","Decoupled trends","Decoupled trends",0.543372158265959,0.543372158265959,0.241645794791535
1403.02190111515,1403.45047254372,"Gamma","log","timeperiod","bbs_rtrg_17_91",0.0704650634742691,2,1403.45047254372,0,1,86018.4559253529,112985.532772248,86018.4559253529,112985.532772248,1.3135033819986,1.3135033819986,0.209609769872734,0.0439362556261004,1988,2018,30,30,0.798221364269253,0.934775201970872,0.201778635730747,0.0652247980291282,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",94.5468548846509,107.567107250753,122.24033048868,123.688399356161,1.13771216802492,1.01184608109036,0.25378195096505,840,91,17,"GILMAN",1,45.1410957,-90.7920749,20,12,1,1,"WISCONSIN","Coupled trend","Coupled trend",0.129019375790612,0.129019375790612,0.201778635730747
1328.77014182032,1328.99655691466,"Gamma","log","1","bbs_rtrg_179_14",NA,1,1328.99655691466,0,1,126264.373753551,126264.373753551,126264.373753551,126264.373753551,1,1,NA,NA,1988,2018,30,28,0.721635105853091,0.96330172217994,0.278364894146909,0.0366982778200597,"1988, 1989, 1991, 1993, 1994","2014, 2015, 2016, 2017, 2018",111.300013461687,139.542137977029,127.826496433496,119.7260963036,1.25374771877331,0.936629725793115,0.403900853311662,840,14,179,"YOLLA BOLLY",1,40.0279597,-122.6387259,92,32,1,1,"CALIFORNIA","No trend","No trend",0.226137240769568,0.226137240769568,0.278364894146909
1060.79970052241,1061.02611561675,"Gamma","log","1","bbs_rtrg_18_14",NA,1,1060.727883698,-0.298231918751753,1,13555.6782309284,13555.6782309284,13555.6782309284,13555.6782309284,1,1,NA,NA,1988,2018,30,28,0.843809809052358,0.907150076697795,0.156190190947642,0.0928499233022051,"1988, 1989, 1990, 1992, 1993","2013, 2014, 2015, 2017, 2018",49.8007890400248,46.5101451449602,57.3871264001183,50.7026886285921,0.933923860274182,0.883520256356443,0.218307301126044,840,14,18,"DARDANELLE",1,38.3432387,-119.8362579,66,15,1,1,"CALIFORNIA","No trend","No trend",0.0683603641252902,-0.0683603641252902,0.156190190947642
1238.59274310462,1239.05428156616,"Gamma","log","timeperiod","bbs_rtrg_18_25",0.0137908713837267,2,1239.05428156616,0,1,47361.6201003325,25164.2421815697,47361.6201003325,25164.2421815697,0.531321397542163,0.531321397542163,0.356981505440838,0.127435795226807,1988,2017,29,28,0.81488044869421,0.874312777903511,0.18511955130579,0.125687222096489,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2015, 2016, 2017",81.075274692915,174.178073888903,90.7297674724592,93.3194156434313,2.14835009253597,1.02854243147662,0.497278258085175,840,25,18,"ST AUGUSTINE",1,29.8899427,-81.3438119,3,31,1,1,"FLORIDA","Coupled trend","Coupled trend",0.764700148717891,0.764700148717891,0.18511955130579
1191.61947922652,1192.06392367096,"Gamma","log","timeperiod","bbs_rtrg_18_42",0.0133555366537545,2,1192.06392367096,0,1,46253.7654705476,38448.7192451532,46253.7654705476,38448.7192451532,0.831255982167238,0.831255982167238,0.334767090487015,0.112069004873141,1988,2018,30,29,0.799656422470289,0.945922667672701,0.200343577529711,0.0540773323272994,"1988, 1989, 1990, 1991, 1992","2013, 2015, 2016, 2017, 2018",75.9937219413427,81.2981516938496,75.0151558738891,72.0824424991762,1.06980089429757,0.960905055244527,0.301831878103065,840,42,18,"MAYFLOWER",1,31.9792958,-91.4440435,5,26,1,1,"LOUISIANA","Coupled trend","Coupled trend",0.067472551063041,0.067472551063041,0.200343577529711
1335.37035054419,1335.57374037469,"Gamma","log","1","bbs_rtrg_18_49",NA,1,1334.94156618668,-0.632174188018325,1,40172.7690726986,40172.7690726986,40172.7690726986,40172.7690726986,1,1,NA,NA,1988,2018,30,31,0.863277502641513,0.931779465639223,0.136722497358487,0.0682205343607771,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",85.7022588148695,92.9566034000822,81.628610745642,117.384320475583,1.08464589715054,1.43802913467873,0.27397608750954,840,49,18,"SCOTTVILLE",1,43.9040607,-86.2186454,20,23,1,1,"MICHIGAN","No trend","No trend",0.0812535716514996,0.0812535716514996,0.136722497358487
1200.12230642444,1200.35760054209,"Gamma","log","1","bbs_rtrg_18_53",NA,1,1200.35760054209,0,1,84755.2672035061,84755.2672035061,84755.2672035061,84755.2672035061,1,1,NA,NA,1989,2018,29,27,0.802589375513225,0.942412150308755,0.197410624486775,0.0575878496912452,"1989, 1990, 1992, 1993, 1994","2013, 2014, 2016, 2017, 2018",135.652765466285,112.481959398582,133.161328898469,132.6880110633,0.829190315523191,0.996445530852806,0.30484418389386,840,53,18,"HIGHWOOD",1,47.5054097,-110.8958659,39,17,1,1,"MONTANA","No trend","No trend",0.187305577790222,-0.187305577790222,0.197410624486775
1277.49166797674,1277.92023940531,"Gamma","log","timeperiod","bbs_rtrg_18_58",1.73600617000468e-07,2,1277.92023940531,0,1,51178.6221385802,22216.6473378618,51178.6221385802,22216.6473378618,0.434100145910614,0.434100145910614,0.634016811189385,0.401977316870756,1988,2018,30,30,0.828829783299603,0.915581681047556,0.171170216700397,0.0844183189524441,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",57.8009940280438,50.0179731450753,75.0655074531311,63.4842221709356,0.865347975171633,0.845717618182672,0.408479482376979,840,58,18,"FRANCONIA",1,44.1798777,-71.7063079,28,14,1,1,"NEW HAMPSHIRE","Coupled trend","Coupled trend",0.144623569509131,-0.144623569509131,0.171170216700397
1204.4215734566,1204.63975527478,"Gamma","log","1","bbs_rtrg_18_6",NA,1,1204.63975527478,0,1,23690.3025088114,23690.3025088114,23690.3025088114,23690.3025088114,1,1,NA,NA,1989,2018,29,29,0.780926020930463,0.906622484076565,0.219073979069537,0.0933775159234349,"1989, 1990, 1991, 1992, 1993","2013, 2014, 2016, 2017, 2018",91.6867936979893,101.852591004371,107.726569424684,114.826860878404,1.11087526236185,1.06591030877192,0.335746606334842,840,6,18,"QUARTZSITE",1,33.6562037,-114.2169649,82,33,1,1,"ARIZONA","No trend","No trend",0.105148229252331,0.105148229252331,0.219073979069537
1246.72293327778,1247.18447173932,"Gamma","log","timeperiod","bbs_rtrg_18_60",0.00936743877158714,2,1247.18447173932,0,1,38009.233369107,59942.944611844,38009.233369107,59942.944611844,1.57706271078238,1.57706271078238,0.324097778816134,0.105039370233552,1988,2018,30,28,0.774044353702145,0.929371183777739,0.225955646297855,0.070628816222261,"1988, 1990, 1991, 1992, 1993","2013, 2015, 2016, 2017, 2018",113.628187726509,119.710514735641,120.683096655566,126.114049055202,1.05352832893694,1.04500176536849,0.475755847119224,840,60,18,"FLOYD",1,34.0200567,-103.7367849,55,18,1,1,"NEW MEXICO","Coupled trend","Coupled trend",0.052144844206158,0.052144844206158,0.225955646297855
1207.56945047738,1207.79586557172,"Gamma","log","1","bbs_rtrg_18_68",NA,1,1207.79586557172,0,1,74569.2525921554,74569.2525921554,74569.2525921554,74569.2525921554,1,1,NA,NA,1991,2018,27,28,0.874053261281437,0.944941081423979,0.125946738718563,0.0550589185760207,"1991, 1992, 1993, 1994, 1995","2014, 2015, 2016, 2017, 2018",84.4708277377313,100.583892556758,99.0167050223756,98.0685709215841,1.19075301202275,0.990424503617069,0.212088062354711,124,68,18,"ORILLIA",1,44.72102,-79.64115,18,13,1,1,"Ontario","No trend","No trend",0.174585890212954,0.174585890212954,0.125946738718563
1389.26636331245,1389.69493474103,"Gamma","log","timeperiod","bbs_rtrg_182_72",6.20902761601178e-08,2,1389.69493474103,0,1,138760.445520786,56146.3859704125,138760.445520786,56146.3859704125,0.404628175988393,0.404628175988393,0.538985957109477,0.290505861961219,1988,2018,30,30,0.785587488204359,0.957194319884483,0.214412511795641,0.0428056801155166,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",95.0623313232044,105.033569618412,90.7916887555646,96.6397461482198,1.10489158172763,1.06441181426198,0.409863339275104,840,72,182,"SCHWENKSVILL",1,40.2282327,-75.6611919,10,29,1,1,"PENNSYLVANIA","Coupled trend","Coupled trend",0.0997472140724283,0.0997472140724283,0.214412511795641
1085.73546079239,1085.96187588673,"Gamma","log","1","bbs_rtrg_185_14",NA,1,1085.96187588673,0,1,19681.0877661767,19681.0877661767,19681.0877661767,19681.0877661767,1,1,NA,NA,1988,2018,30,28,0.810178501690302,0.92600618391364,0.189821498309698,0.0739938160863604,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2015, 2016, 2018",45.2199901302519,45.1772013980545,43.0426348567898,43.6068018252871,0.999053765114186,1.01310716619404,0.38230303030303,840,14,185,"DOWNIEVILLE",1,39.5602197,-120.8280109,66,15,1,1,"CALIFORNIA","No trend","No trend",0.00094668284865137,-0.00094668284865137,0.189821498309698
1465.78110879458,1466.85253736601,"Gamma","log","timeperiod * source","bbs_rtrg_186_14",0.0102246427068232,4,1466.85253736601,0,1,145251.942275698,118188.186170742,197594.85133073,89021.210492396,0.450523937708246,0.813677148264308,0.561069098884948,0.314798533723567,1988,2018,30,31,0.750037413359482,0.93887244722003,0.249962586640518,0.0611275527799695,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",110.226246681966,201.983369328372,147.179374704758,160.01652577938,1.83244350060427,1.08722112796289,0.460092018403681,840,14,186,"MARK WEST",1,38.5498734,-122.719303,92,32,1,1,"CALIFORNIA","Decoupled trends","Decoupled trends",0.605650322436659,0.605650322436659,0.249962586640518
1192.98269994631,1193.41127137488,"Gamma","log","timeperiod","bbs_rtrg_188_14",0.000178123164906096,2,1193.41127137488,0,1,32286.6934749699,23841.558206887,32286.6934749699,23841.558206887,0.738432946853789,0.738432946853789,0.450848380805474,0.203264262474918,1989,2018,29,30,0.825707024217693,0.881511642652892,0.174292975782307,0.118488357347108,"1989, 1990, 1991, 1992, 1993","2014, 2015, 2016, 2017, 2018",44.4899834027042,60.1360758473355,52.5396012741202,51.0961927074585,1.35167674267283,0.972527226479492,0.29265493496557,840,14,188,"RIVERTON",1,38.7694117,-120.4473869,66,15,1,1,"CALIFORNIA","Coupled trend","Coupled trend",0.301345853376658,0.301345853376658,0.174292975782307
1277.5239558332,1277.73448214898,"Gamma","log","1","bbs_rtrg_19_2",NA,1,1277.73448214898,0,1,48446.1016062993,48446.1016062993,48446.1016062993,48446.1016062993,1,1,NA,NA,1988,2018,30,30,0.804939260217792,0.923194884689708,0.195060739782208,0.0768051153102918,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",84.4253414093543,100.636584233262,98.4006611573063,101.871661801209,1.19201868246294,1.03527415977779,0.260929229562831,840,2,19,"LIBERTY",1,33.4765537,-88.1712189,4,27,1,1,"ALABAMA","No trend","No trend",0.175648241727496,0.175648241727496,0.195060739782208
1343.43292994319,1343.86150137176,"Gamma","log","timeperiod","bbs_rtrg_19_44",0.00355066338739522,2,1342.91869756704,-0.942803804716732,1,85584.2411001084,61346.414071925,85584.2411001084,61346.414071925,0.716795677374387,0.716795677374387,0.335364526565083,0.112469365678223,1988,2018,30,30,0.858727839669855,0.906411629883192,0.141272160330145,0.0935883701168077,"1988, 1989, 1990, 1991, 1992","2013, 2014, 2015, 2016, 2018",69.8943843997025,111.255223806331,81.0805137518662,88.9540836146214,1.59176198147908,1.09710804111147,0.308585313174946,840,44,19,"HARMONY",1,44.9876199,-69.4360208,27,14,1,1,"MAINE","Coupled trend","Coupled trend",0.464841567123405,0.464841567123405,0.141272160330145
1388.95701304404,1389.37080614749,"Gamma","log","timeperiod","bbs_rtrg_19_47",3.28408844689333e-08,2,1388.44274334689,-0.928062800600173,1,31372.455073879,88417.9348663444,31372.455073879,88417.9348663444,2.81833011341092,2.81833011341092,0.575607677416052,0.331324198300302,1988,2018,30,31,0.878842595660302,0.948287108529862,0.121157404339698,0.0517128914701379,"1988, 1989, 1990, 1991, 1992","2014, 2015, 2016, 2017, 2018",48.8148171589268,84.9627500194133,64.6787676948768,64.1680378684825,1.74051148737891,0.992103593735681,0.372953305033354,840,47,19,"CHESTERFIELD",1,42.3761743,-72.8474923,27,14,1,1,"MASSACHUSETTS","Coupled trend","Coupled trend",0.554179028292915,0.554179028292915,0.121157404339698
